Minute,Hour,NO2,O3,Region,Location
2023-07-21 01:35:00,1AM,54.53,0.0,South Tangerang,Pondok Pucung
2023-07-21 01:40:00,1AM,,,South Tangerang,Pondok Pucung
2023-07-21 01:45:00,1AM,54.69,0.0,South Tangerang,Pondok Pucung
2023-07-21 01:50:00,1AM,,,South Tangerang,Pondok Pucung
2023-07-21 01:55:00,1AM,55.6,0.0,South Tangerang,Pondok Pucung
2023-07-21 02:00:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:05:00,2AM,55.95,0.0,South Tangerang,Pondok Pucung
2023-07-21 02:10:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:15:00,2AM,56.04,0.0,South Tangerang,Pondok Pucung
2023-07-21 02:20:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:25:00,2AM,55.61,0.0,South Tangerang,Pondok Pucung
2023-07-21 02:30:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:35:00,2AM,54.91,0.33,South Tangerang,Pondok Pucung
2023-07-21 02:40:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:45:00,2AM,54.66,0.39,South Tangerang,Pondok Pucung
2023-07-21 02:50:00,2AM,,,South Tangerang,Pondok Pucung
2023-07-21 02:55:00,2AM,54.0,0.98,South Tangerang,Pondok Pucung
2023-07-21 03:00:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:05:00,3AM,53.43,1.55,South Tangerang,Pondok Pucung
2023-07-21 03:10:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:15:00,3AM,52.94,2.32,South Tangerang,Pondok Pucung
2023-07-21 03:20:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:25:00,3AM,51.9,4.64,South Tangerang,Pondok Pucung
2023-07-21 03:30:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:35:00,3AM,51.17,6.46,South Tangerang,Pondok Pucung
2023-07-21 03:40:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:45:00,3AM,50.69,7.3,South Tangerang,Pondok Pucung
2023-07-21 03:50:00,3AM,,,South Tangerang,Pondok Pucung
2023-07-21 03:55:00,3AM,50.06,9.09,South Tangerang,Pondok Pucung
2023-07-21 04:00:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:05:00,4AM,49.45,9.83,South Tangerang,Pondok Pucung
2023-07-21 04:10:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:15:00,4AM,49.42,9.95,South Tangerang,Pondok Pucung
2023-07-21 04:20:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:25:00,4AM,49.05,9.3,South Tangerang,Pondok Pucung
2023-07-21 04:30:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:35:00,4AM,48.89,8.95,South Tangerang,Pondok Pucung
2023-07-21 04:40:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:45:00,4AM,48.84,8.61,South Tangerang,Pondok Pucung
2023-07-21 04:50:00,4AM,,,South Tangerang,Pondok Pucung
2023-07-21 04:55:00,4AM,48.72,7.68,South Tangerang,Pondok Pucung
2023-07-21 05:00:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:05:00,5AM,48.91,7.36,South Tangerang,Pondok Pucung
2023-07-21 05:10:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:15:00,5AM,49.04,7.03,South Tangerang,Pondok Pucung
2023-07-21 05:20:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:25:00,5AM,49.64,6.97,South Tangerang,Pondok Pucung
2023-07-21 05:30:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:35:00,5AM,50.36,6.33,South Tangerang,Pondok Pucung
2023-07-21 05:40:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:45:00,5AM,50.65,6.42,South Tangerang,Pondok Pucung
2023-07-21 05:50:00,5AM,,,South Tangerang,Pondok Pucung
2023-07-21 05:55:00,5AM,51.24,4.97,South Tangerang,Pondok Pucung
2023-07-21 06:00:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:05:00,6AM,51.59,4.49,South Tangerang,Pondok Pucung
2023-07-21 06:10:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:15:00,6AM,51.81,3.59,South Tangerang,Pondok Pucung
2023-07-21 06:20:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:25:00,6AM,52.07,1.11,South Tangerang,Pondok Pucung
2023-07-21 06:30:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:35:00,6AM,52.05,0.36,South Tangerang,Pondok Pucung
2023-07-21 06:40:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:45:00,6AM,52.6,0.04,South Tangerang,Pondok Pucung
2023-07-21 06:50:00,6AM,,,South Tangerang,Pondok Pucung
2023-07-21 06:55:00,6AM,53.16,0.0,South Tangerang,Pondok Pucung
2023-07-21 07:00:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:05:00,7AM,53.93,0.0,South Tangerang,Pondok Pucung
2023-07-21 07:10:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:15:00,7AM,54.26,0.0,South Tangerang,Pondok Pucung
2023-07-21 07:20:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:25:00,7AM,54.82,0.07,South Tangerang,Pondok Pucung
2023-07-21 07:30:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:35:00,7AM,55.04,0.71,South Tangerang,Pondok Pucung
2023-07-21 07:40:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:45:00,7AM,55.19,0.85,South Tangerang,Pondok Pucung
2023-07-21 07:50:00,7AM,,,South Tangerang,Pondok Pucung
2023-07-21 07:55:00,7AM,55.33,2.41,South Tangerang,Pondok Pucung
2023-07-21 08:00:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:05:00,8AM,54.72,5.11,South Tangerang,Pondok Pucung
2023-07-21 08:10:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:15:00,8AM,54.56,6.13,South Tangerang,Pondok Pucung
2023-07-21 08:20:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:25:00,8AM,53.54,12.07,South Tangerang,Pondok Pucung
2023-07-21 08:30:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:35:00,8AM,52.37,19.49,South Tangerang,Pondok Pucung
2023-07-21 08:40:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:45:00,8AM,51.87,21.99,South Tangerang,Pondok Pucung
2023-07-21 08:50:00,8AM,,,South Tangerang,Pondok Pucung
2023-07-21 08:55:00,8AM,50.43,32.54,South Tangerang,Pondok Pucung
2023-07-21 09:00:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:05:00,9AM,49.53,45.52,South Tangerang,Pondok Pucung
2023-07-21 09:10:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:15:00,9AM,49.06,50.23,South Tangerang,Pondok Pucung
2023-07-21 09:20:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:25:00,9AM,47.53,58.55,South Tangerang,Pondok Pucung
2023-07-21 09:30:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:35:00,9AM,46.24,67.94,South Tangerang,Pondok Pucung
2023-07-21 09:40:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:45:00,9AM,45.6,72.14,South Tangerang,Pondok Pucung
2023-07-21 09:50:00,9AM,,,South Tangerang,Pondok Pucung
2023-07-21 09:55:00,9AM,45.0,79.57,South Tangerang,Pondok Pucung
2023-07-21 10:00:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:05:00,10AM,44.49,89.25,South Tangerang,Pondok Pucung
2023-07-21 10:10:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:15:00,10AM,44.71,93.51,South Tangerang,Pondok Pucung
2023-07-21 10:20:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:25:00,10AM,44.99,102.64,South Tangerang,Pondok Pucung
2023-07-21 10:30:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:35:00,10AM,45.03,110.95,South Tangerang,Pondok Pucung
2023-07-21 10:40:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:45:00,10AM,45.3,114.1,South Tangerang,Pondok Pucung
2023-07-21 10:50:00,10AM,,,South Tangerang,Pondok Pucung
2023-07-21 10:55:00,10AM,44.72,121.53,South Tangerang,Pondok Pucung
2023-07-21 11:00:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:05:00,11AM,44.44,122.87,South Tangerang,Pondok Pucung
2023-07-21 11:10:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:15:00,11AM,43.25,132.6,South Tangerang,Pondok Pucung
2023-07-21 11:20:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:25:00,11AM,43.83,143.29,South Tangerang,Pondok Pucung
2023-07-21 11:30:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:35:00,11AM,44.34,154.6,South Tangerang,Pondok Pucung
2023-07-21 11:40:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:45:00,11AM,44.59,159.53,South Tangerang,Pondok Pucung
2023-07-21 11:50:00,11AM,,,South Tangerang,Pondok Pucung
2023-07-21 11:55:00,11AM,46.11,168.52,South Tangerang,Pondok Pucung
2023-07-21 12:00:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:05:00,12PM,46.93,172.79,South Tangerang,Pondok Pucung
2023-07-21 12:10:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:15:00,12PM,47.35,176.2,South Tangerang,Pondok Pucung
2023-07-21 12:20:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:25:00,12PM,47.31,180.1,South Tangerang,Pondok Pucung
2023-07-21 12:30:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:35:00,12PM,46.91,183.69,South Tangerang,Pondok Pucung
2023-07-21 12:40:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:45:00,12PM,46.29,185.48,South Tangerang,Pondok Pucung
2023-07-21 12:50:00,12PM,,,South Tangerang,Pondok Pucung
2023-07-21 12:55:00,12PM,45.14,187.23,South Tangerang,Pondok Pucung
2023-07-21 13:00:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:05:00,13PM,44.54,183.82,South Tangerang,Pondok Pucung
2023-07-21 13:10:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:15:00,13PM,44.05,184.28,South Tangerang,Pondok Pucung
2023-07-21 13:20:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:25:00,13PM,44.72,188.35,South Tangerang,Pondok Pucung
2023-07-21 13:30:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:35:00,13PM,45.77,193.63,South Tangerang,Pondok Pucung
2023-07-21 13:40:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:45:00,13PM,46.09,193.64,South Tangerang,Pondok Pucung
2023-07-21 13:50:00,13PM,,,South Tangerang,Pondok Pucung
2023-07-21 13:55:00,13PM,49.91,205.72,South Tangerang,Pondok Pucung
2023-07-21 14:00:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:05:00,14PM,54.05,223.71,South Tangerang,Pondok Pucung
2023-07-21 14:10:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:15:00,14PM,55.28,229.71,South Tangerang,Pondok Pucung
2023-07-21 14:20:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:25:00,14PM,56.35,243.71,South Tangerang,Pondok Pucung
2023-07-21 14:30:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:35:00,14PM,58.23,247.23,South Tangerang,Pondok Pucung
2023-07-21 14:40:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:45:00,14PM,59.22,252.17,South Tangerang,Pondok Pucung
2023-07-21 14:50:00,14PM,,,South Tangerang,Pondok Pucung
2023-07-21 14:55:00,14PM,58.04,254.51,South Tangerang,Pondok Pucung
2023-07-21 15:00:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:05:00,15PM,58.13,253.53,South Tangerang,Pondok Pucung
2023-07-21 15:10:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:15:00,15PM,58.85,250.48,South Tangerang,Pondok Pucung
2023-07-21 15:20:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:25:00,15PM,59.33,252.8,South Tangerang,Pondok Pucung
2023-07-21 15:30:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:35:00,15PM,59.56,251.5,South Tangerang,Pondok Pucung
2023-07-21 15:40:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:45:00,15PM,60.01,250.44,South Tangerang,Pondok Pucung
2023-07-21 15:50:00,15PM,,,South Tangerang,Pondok Pucung
2023-07-21 15:55:00,15PM,59.56,237.81,South Tangerang,Pondok Pucung
2023-07-21 16:00:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:05:00,16PM,59.14,218.18,South Tangerang,Pondok Pucung
2023-07-21 16:10:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:15:00,16PM,59.33,208.22,South Tangerang,Pondok Pucung
2023-07-21 16:20:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:25:00,16PM,58.53,189.61,South Tangerang,Pondok Pucung
2023-07-21 16:30:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:35:00,16PM,58.57,175.01,South Tangerang,Pondok Pucung
2023-07-21 16:40:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:45:00,16PM,58.28,169.88,South Tangerang,Pondok Pucung
2023-07-21 16:50:00,16PM,,,South Tangerang,Pondok Pucung
2023-07-21 16:55:00,16PM,58.82,161.24,South Tangerang,Pondok Pucung
2023-07-21 17:00:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:05:00,17PM,58.69,155.09,South Tangerang,Pondok Pucung
2023-07-21 17:10:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:15:00,17PM,58.87,152.44,South Tangerang,Pondok Pucung
2023-07-21 17:20:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:25:00,17PM,58.61,144.05,South Tangerang,Pondok Pucung
2023-07-21 17:30:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:35:00,17PM,58.31,135.54,South Tangerang,Pondok Pucung
2023-07-21 17:40:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:45:00,17PM,58.24,131.01,South Tangerang,Pondok Pucung
2023-07-21 17:50:00,17PM,,,South Tangerang,Pondok Pucung
2023-07-21 17:55:00,17PM,58.31,121.42,South Tangerang,Pondok Pucung
2023-07-21 18:00:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:05:00,18PM,58.32,117.82,South Tangerang,Pondok Pucung
2023-07-21 18:10:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:15:00,18PM,59.27,105.03,South Tangerang,Pondok Pucung
2023-07-21 18:20:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:25:00,18PM,58.33,102.03,South Tangerang,Pondok Pucung
2023-07-21 18:30:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:35:00,18PM,58.95,92.8,South Tangerang,Pondok Pucung
2023-07-21 18:40:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:45:00,18PM,58.81,88.7,South Tangerang,Pondok Pucung
2023-07-21 18:50:00,18PM,,,South Tangerang,Pondok Pucung
2023-07-21 18:55:00,18PM,58.1,83.82,South Tangerang,Pondok Pucung
2023-07-21 19:00:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:05:00,19PM,57.7,82.66,South Tangerang,Pondok Pucung
2023-07-21 19:10:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:15:00,19PM,58.39,75.78,South Tangerang,Pondok Pucung
2023-07-21 19:20:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:25:00,19PM,57.89,74.34,South Tangerang,Pondok Pucung
2023-07-21 19:30:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:35:00,19PM,57.73,73.2,South Tangerang,Pondok Pucung
2023-07-21 19:40:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:45:00,19PM,57.61,73.58,South Tangerang,Pondok Pucung
2023-07-21 19:50:00,19PM,,,South Tangerang,Pondok Pucung
2023-07-21 19:55:00,19PM,57.42,70.49,South Tangerang,Pondok Pucung
2023-07-21 20:00:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:05:00,20PM,57.27,66.43,South Tangerang,Pondok Pucung
2023-07-21 20:10:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:15:00,20PM,57.33,64.49,South Tangerang,Pondok Pucung
2023-07-21 20:20:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:25:00,20PM,57.64,58.29,South Tangerang,Pondok Pucung
2023-07-21 20:30:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:35:00,20PM,57.09,55.31,South Tangerang,Pondok Pucung
2023-07-21 20:40:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:45:00,20PM,57.02,53.84,South Tangerang,Pondok Pucung
2023-07-21 20:50:00,20PM,,,South Tangerang,Pondok Pucung
2023-07-21 20:55:00,20PM,56.81,51.11,South Tangerang,Pondok Pucung
2023-07-21 21:00:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:05:00,21PM,56.26,50.94,South Tangerang,Pondok Pucung
2023-07-21 21:10:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:15:00,21PM,55.74,51.65,South Tangerang,Pondok Pucung
2023-07-21 21:20:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:25:00,21PM,57.05,47.45,South Tangerang,Pondok Pucung
2023-07-21 21:30:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:35:00,21PM,59.19,38.13,South Tangerang,Pondok Pucung
2023-07-21 21:40:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:45:00,21PM,59.97,35.32,South Tangerang,Pondok Pucung
2023-07-21 21:50:00,21PM,,,South Tangerang,Pondok Pucung
2023-07-21 21:55:00,21PM,63.02,22.98,South Tangerang,Pondok Pucung
2023-07-21 22:00:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:05:00,22PM,64.91,12.56,South Tangerang,Pondok Pucung
2023-07-21 22:10:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:15:00,22PM,66.1,6.21,South Tangerang,Pondok Pucung
2023-07-21 22:20:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:25:00,22PM,66.74,2.08,South Tangerang,Pondok Pucung
2023-07-21 22:30:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:35:00,22PM,66.71,0.41,South Tangerang,Pondok Pucung
2023-07-21 22:40:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:45:00,22PM,66.19,0.49,South Tangerang,Pondok Pucung
2023-07-21 22:50:00,22PM,,,South Tangerang,Pondok Pucung
2023-07-21 22:55:00,22PM,66.23,0.13,South Tangerang,Pondok Pucung
2023-07-21 23:00:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:05:00,23PM,66.89,0.0,South Tangerang,Pondok Pucung
2023-07-21 23:10:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:15:00,23PM,67.01,0.0,South Tangerang,Pondok Pucung
2023-07-21 23:20:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:25:00,23PM,67.58,0.0,South Tangerang,Pondok Pucung
2023-07-21 23:30:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:35:00,23PM,68.17,0.0,South Tangerang,Pondok Pucung
2023-07-21 23:40:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:45:00,23PM,68.55,0.0,South Tangerang,Pondok Pucung
2023-07-21 23:50:00,23PM,,,South Tangerang,Pondok Pucung
2023-07-21 23:55:00,23PM,69.16,0.0,South Tangerang,Pondok Pucung
2023-07-14 00:00:00,0AM,44.38,12.23,South Tangerang,Serpong
2023-07-14 00:05:00,0AM,43.87,13.47,South Tangerang,Serpong
2023-07-14 00:10:00,0AM,43.4,14.46,South Tangerang,Serpong
2023-07-14 00:15:00,0AM,42.94,15.22,South Tangerang,Serpong
2023-07-14 00:20:00,0AM,42.81,15.6,South Tangerang,Serpong
2023-07-14 00:25:00,0AM,42.7,15.46,South Tangerang,Serpong
2023-07-14 00:30:00,0AM,42.72,15.05,South Tangerang,Serpong
2023-07-14 00:35:00,0AM,42.6,14.25,South Tangerang,Serpong
2023-07-14 00:40:00,0AM,42.22,13.59,South Tangerang,Serpong
2023-07-14 00:45:00,0AM,42.36,12.52,South Tangerang,Serpong
2023-07-14 00:50:00,0AM,42.74,11.27,South Tangerang,Serpong
2023-07-14 00:55:00,0AM,43.01,10.28,South Tangerang,Serpong
2023-07-14 01:00:00,1AM,43.11,9.19,South Tangerang,Serpong
2023-07-14 01:05:00,1AM,43.1,8.34,South Tangerang,Serpong
2023-07-14 01:10:00,1AM,43.27,8.03,South Tangerang,Serpong
2023-07-14 01:15:00,1AM,43.49,7.87,South Tangerang,Serpong
2023-07-14 01:20:00,1AM,43.54,7.96,South Tangerang,Serpong
2023-07-14 01:25:00,1AM,43.66,8.4,South Tangerang,Serpong
2023-07-14 01:30:00,1AM,43.46,8.0,South Tangerang,Serpong
2023-07-14 01:35:00,1AM,43.24,7.26,South Tangerang,Serpong
2023-07-14 01:40:00,1AM,43.41,7.3,South Tangerang,Serpong
2023-07-14 01:45:00,1AM,43.22,6.55,South Tangerang,Serpong
2023-07-14 01:50:00,1AM,42.79,6.2,South Tangerang,Serpong
2023-07-14 01:55:00,1AM,42.51,5.68,South Tangerang,Serpong
2023-07-14 02:00:00,2AM,42.36,5.33,South Tangerang,Serpong
2023-07-14 02:05:00,2AM,42.44,5.22,South Tangerang,Serpong
2023-07-14 02:10:00,2AM,42.55,4.85,South Tangerang,Serpong
2023-07-14 02:15:00,2AM,42.34,4.64,South Tangerang,Serpong
2023-07-14 02:20:00,2AM,42.47,4.27,South Tangerang,Serpong
2023-07-14 02:25:00,2AM,42.66,3.81,South Tangerang,Serpong
2023-07-14 02:30:00,2AM,42.99,3.84,South Tangerang,Serpong
2023-07-14 02:35:00,2AM,43.32,4.41,South Tangerang,Serpong
2023-07-14 02:40:00,2AM,43.54,3.93,South Tangerang,Serpong
2023-07-14 02:45:00,2AM,43.71,4.22,South Tangerang,Serpong
2023-07-14 02:50:00,2AM,44.08,5.03,South Tangerang,Serpong
2023-07-14 02:55:00,2AM,44.4,5.46,South Tangerang,Serpong
2023-07-14 03:00:00,3AM,44.68,6.01,South Tangerang,Serpong
2023-07-14 03:05:00,3AM,44.76,6.59,South Tangerang,Serpong
2023-07-14 03:10:00,3AM,44.65,6.75,South Tangerang,Serpong
2023-07-14 03:15:00,3AM,44.7,6.46,South Tangerang,Serpong
2023-07-14 03:20:00,3AM,44.78,6.19,South Tangerang,Serpong
2023-07-14 03:25:00,3AM,44.68,6.56,South Tangerang,Serpong
2023-07-14 03:30:00,3AM,44.52,6.97,South Tangerang,Serpong
2023-07-14 03:35:00,3AM,44.32,6.82,South Tangerang,Serpong
2023-07-14 03:40:00,3AM,43.85,7.19,South Tangerang,Serpong
2023-07-14 03:45:00,3AM,43.56,7.0,South Tangerang,Serpong
2023-07-14 03:50:00,3AM,43.19,6.83,South Tangerang,Serpong
2023-07-14 03:55:00,3AM,42.67,6.46,South Tangerang,Serpong
2023-07-14 04:00:00,4AM,42.12,6.08,South Tangerang,Serpong
2023-07-14 04:05:00,4AM,41.52,5.71,South Tangerang,Serpong
2023-07-14 04:10:00,4AM,41.04,5.77,South Tangerang,Serpong
2023-07-14 04:15:00,4AM,40.96,5.96,South Tangerang,Serpong
2023-07-14 04:20:00,4AM,40.54,6.44,South Tangerang,Serpong
2023-07-14 04:25:00,4AM,40.22,6.14,South Tangerang,Serpong
2023-07-14 04:30:00,4AM,40.01,6.19,South Tangerang,Serpong
2023-07-14 04:35:00,4AM,39.84,6.31,South Tangerang,Serpong
2023-07-14 04:40:00,4AM,39.73,6.27,South Tangerang,Serpong
2023-07-14 04:45:00,4AM,39.67,6.38,South Tangerang,Serpong
2023-07-14 04:50:00,4AM,39.49,6.34,South Tangerang,Serpong
2023-07-14 04:55:00,4AM,39.65,6.9,South Tangerang,Serpong
2023-07-14 05:00:00,5AM,39.76,6.92,South Tangerang,Serpong
2023-07-14 05:05:00,5AM,39.75,6.68,South Tangerang,Serpong
2023-07-14 05:10:00,5AM,39.93,6.16,South Tangerang,Serpong
2023-07-14 05:15:00,5AM,39.78,5.83,South Tangerang,Serpong
2023-07-14 05:20:00,5AM,39.56,5.07,South Tangerang,Serpong
2023-07-14 05:25:00,5AM,39.42,4.63,South Tangerang,Serpong
2023-07-14 05:30:00,5AM,39.23,4.53,South Tangerang,Serpong
2023-07-14 05:35:00,5AM,39.08,4.31,South Tangerang,Serpong
2023-07-14 05:40:00,5AM,39.02,4.2,South Tangerang,Serpong
2023-07-14 05:45:00,5AM,38.79,3.98,South Tangerang,Serpong
2023-07-14 05:50:00,5AM,38.55,3.37,South Tangerang,Serpong
2023-07-14 05:55:00,5AM,38.13,3.01,South Tangerang,Serpong
2023-07-14 06:00:00,6AM,37.94,2.92,South Tangerang,Serpong
2023-07-14 06:05:00,6AM,38.09,2.67,South Tangerang,Serpong
2023-07-14 06:10:00,6AM,37.9,3.13,South Tangerang,Serpong
2023-07-14 06:15:00,6AM,37.93,3.73,South Tangerang,Serpong
2023-07-14 06:20:00,6AM,38.01,4.08,South Tangerang,Serpong
2023-07-14 06:25:00,6AM,38.17,4.38,South Tangerang,Serpong
2023-07-14 06:30:00,6AM,38.26,4.17,South Tangerang,Serpong
2023-07-14 06:35:00,6AM,38.48,3.91,South Tangerang,Serpong
2023-07-14 06:40:00,6AM,38.59,3.57,South Tangerang,Serpong
2023-07-14 06:45:00,6AM,38.78,3.55,South Tangerang,Serpong
2023-07-14 06:50:00,6AM,39.02,3.67,South Tangerang,Serpong
2023-07-14 06:55:00,6AM,39.16,3.3,South Tangerang,Serpong
2023-07-14 07:00:00,7AM,39.23,3.03,South Tangerang,Serpong
2023-07-14 07:05:00,7AM,39.18,3.38,South Tangerang,Serpong
2023-07-14 07:10:00,7AM,39.29,2.92,South Tangerang,Serpong
2023-07-14 07:15:00,7AM,39.12,2.4,South Tangerang,Serpong
2023-07-14 07:20:00,7AM,39.15,2.04,South Tangerang,Serpong
2023-07-14 07:25:00,7AM,38.89,1.63,South Tangerang,Serpong
2023-07-14 07:30:00,7AM,38.79,1.29,South Tangerang,Serpong
2023-07-14 07:35:00,7AM,38.39,1.11,South Tangerang,Serpong
2023-07-14 07:40:00,7AM,38.16,1.07,South Tangerang,Serpong
2023-07-14 07:45:00,7AM,37.57,0.81,South Tangerang,Serpong
2023-07-14 07:50:00,7AM,37.06,0.67,South Tangerang,Serpong
2023-07-14 07:55:00,7AM,36.24,0.49,South Tangerang,Serpong
2023-07-14 08:00:00,8AM,35.37,0.49,South Tangerang,Serpong
2023-07-14 08:05:00,8AM,34.39,0.13,South Tangerang,Serpong
2023-07-14 08:10:00,8AM,33.33,0.13,South Tangerang,Serpong
2023-07-14 08:15:00,8AM,32.44,0.05,South Tangerang,Serpong
