Minute,Hour,SO2,CO,Region,Location
2023-07-20 05:55:00,5AM,8.13,401.13,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:05:00,6AM,8.12,401.59,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:15:00,6AM,8.13,402.34,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:25:00,6AM,8.24,404.48,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:35:00,6AM,8.45,408.19,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:45:00,6AM,8.71,413.29,Central Jakarta,Menteng Teuku Umar
2023-07-20 06:55:00,6AM,9.21,422.0,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:05:00,7AM,9.97,435.63,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:15:00,7AM,10.87,452.93,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:25:00,7AM,11.57,466.37,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:35:00,7AM,12.14,477.38,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:45:00,7AM,12.39,485.21,Central Jakarta,Menteng Teuku Umar
2023-07-20 07:55:00,7AM,12.27,487.12,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:05:00,8AM,11.82,483.99,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:15:00,8AM,11.17,477.7,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:25:00,8AM,10.56,472.6,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:35:00,8AM,9.94,467.8,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:45:00,8AM,9.47,464.79,Central Jakarta,Menteng Teuku Umar
2023-07-20 08:55:00,8AM,9.03,461.01,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:05:00,9AM,8.57,456.28,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:15:00,9AM,8.04,450.23,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:25:00,9AM,7.56,445.12,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:35:00,9AM,7.08,442.07,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:45:00,9AM,6.65,439.45,Central Jakarta,Menteng Teuku Umar
2023-07-20 09:55:00,9AM,6.21,438.59,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:05:00,10AM,5.76,436.29,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:15:00,10AM,5.12,433.89,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:25:00,10AM,4.59,432.14,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:35:00,10AM,4.37,430.36,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:45:00,10AM,3.93,428.31,Central Jakarta,Menteng Teuku Umar
2023-07-20 10:55:00,10AM,3.29,425.46,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:05:00,11AM,2.61,424.02,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:15:00,11AM,2.12,424.52,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:25:00,11AM,1.57,427.24,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:35:00,11AM,0.82,428.63,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:45:00,11AM,0.33,428.66,Central Jakarta,Menteng Teuku Umar
2023-07-20 11:55:00,11AM,0.12,428.45,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:05:00,12PM,0.04,427.94,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:15:00,12PM,0.01,425.91,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:25:00,12PM,0.01,421.85,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:35:00,12PM,0.01,418.45,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:45:00,12PM,0.01,415.67,Central Jakarta,Menteng Teuku Umar
2023-07-20 12:55:00,12PM,0.01,414.19,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:05:00,13PM,0.0,413.58,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:15:00,13PM,0.0,412.71,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:25:00,13PM,0.0,411.8,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:35:00,13PM,0.0,410.44,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:45:00,13PM,0.0,409.79,Central Jakarta,Menteng Teuku Umar
2023-07-20 13:55:00,13PM,0.0,409.34,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:05:00,14PM,0.0,408.98,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:15:00,14PM,0.0,409.39,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:25:00,14PM,0.0,409.46,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:35:00,14PM,0.0,411.04,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:45:00,14PM,0.0,412.16,Central Jakarta,Menteng Teuku Umar
2023-07-20 14:55:00,14PM,0.0,412.72,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:05:00,15PM,0.0,412.79,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:15:00,15PM,0.0,413.3,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:25:00,15PM,0.0,413.92,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:35:00,15PM,0.0,412.87,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:45:00,15PM,0.0,412.0,Central Jakarta,Menteng Teuku Umar
2023-07-20 15:55:00,15PM,0.05,411.45,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:05:00,16PM,0.07,411.16,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:15:00,16PM,0.07,410.17,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:25:00,16PM,0.31,411.59,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:35:00,16PM,0.54,413.21,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:45:00,16PM,0.76,415.02,Central Jakarta,Menteng Teuku Umar
2023-07-20 16:55:00,16PM,0.92,416.18,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:05:00,17PM,1.22,418.81,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:15:00,17PM,1.57,420.61,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:25:00,17PM,1.8,422.02,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:35:00,17PM,2.06,422.72,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:45:00,17PM,2.35,423.77,Central Jakarta,Menteng Teuku Umar
2023-07-20 17:55:00,17PM,2.74,427.73,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:05:00,18PM,3.06,429.12,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:15:00,18PM,3.45,432.21,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:25:00,18PM,3.73,431.55,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:35:00,18PM,4.03,431.46,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:45:00,18PM,4.34,430.57,Central Jakarta,Menteng Teuku Umar
2023-07-20 18:55:00,18PM,4.48,427.31,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:05:00,19PM,4.68,426.58,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:15:00,19PM,4.86,426.77,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:25:00,19PM,5.15,430.79,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:35:00,19PM,5.47,438.75,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:45:00,19PM,5.67,444.06,Central Jakarta,Menteng Teuku Umar
2023-07-20 19:55:00,19PM,5.94,449.93,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:05:00,20PM,6.13,452.24,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:15:00,20PM,6.27,453.45,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:25:00,20PM,6.37,453.32,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:35:00,20PM,6.33,449.15,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:45:00,20PM,6.59,453.63,Central Jakarta,Menteng Teuku Umar
2023-07-20 20:55:00,20PM,6.81,455.44,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:05:00,21PM,7.12,460.57,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:15:00,21PM,7.43,466.17,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:25:00,21PM,7.72,471.91,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:35:00,21PM,8.12,478.17,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:45:00,21PM,8.28,478.35,Central Jakarta,Menteng Teuku Umar
2023-07-20 21:55:00,21PM,8.5,480.77,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:05:00,22PM,8.71,482.83,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:15:00,22PM,8.88,484.7,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:25:00,22PM,9.09,488.38,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:35:00,22PM,9.36,493.91,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:45:00,22PM,9.68,499.44,Central Jakarta,Menteng Teuku Umar
2023-07-20 22:55:00,22PM,10.12,505.82,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:05:00,23PM,10.56,511.02,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:15:00,23PM,11.08,513.81,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:25:00,23PM,11.5,512.25,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:35:00,23PM,11.74,506.04,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:45:00,23PM,11.93,499.92,Central Jakarta,Menteng Teuku Umar
2023-07-20 23:55:00,23PM,12.0,492.74,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:05:00,0AM,11.93,484.87,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:15:00,0AM,11.75,477.27,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:25:00,0AM,11.54,470.67,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:35:00,0AM,11.38,466.22,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:45:00,0AM,11.24,462.22,Central Jakarta,Menteng Teuku Umar
2023-07-21 00:55:00,0AM,11.07,458.36,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:05:00,1AM,10.95,455.55,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:15:00,1AM,10.85,454.19,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:25:00,1AM,10.8,454.31,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:35:00,1AM,10.81,455.64,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:45:00,1AM,10.84,457.1,Central Jakarta,Menteng Teuku Umar
2023-07-21 01:55:00,1AM,10.86,458.55,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:05:00,2AM,10.91,459.75,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:15:00,2AM,10.98,460.61,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:25:00,2AM,11.02,460.19,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:35:00,2AM,11.03,458.27,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:45:00,2AM,11.0,454.89,Central Jakarta,Menteng Teuku Umar
2023-07-21 02:55:00,2AM,10.95,451.31,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:05:00,3AM,10.87,448.82,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:15:00,3AM,10.85,447.95,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:25:00,3AM,10.86,448.26,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:35:00,3AM,10.79,448.19,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:45:00,3AM,10.69,447.61,Central Jakarta,Menteng Teuku Umar
2023-07-21 03:55:00,3AM,10.56,446.14,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:05:00,4AM,10.4,443.2,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:15:00,4AM,10.11,437.41,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:25:00,4AM,9.75,430.5,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:35:00,4AM,9.47,424.95,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:45:00,4AM,9.31,421.27,Central Jakarta,Menteng Teuku Umar
2023-07-21 04:55:00,4AM,9.2,418.78,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:05:00,5AM,9.1,416.94,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:15:00,5AM,9.08,416.76,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:25:00,5AM,9.09,417.21,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:35:00,5AM,9.1,418.0,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:45:00,5AM,9.11,419.09,Central Jakarta,Menteng Teuku Umar
2023-07-21 05:55:00,5AM,9.12,420.46,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:05:00,6AM,9.17,422.62,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:15:00,6AM,9.27,426.04,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:25:00,6AM,9.44,430.33,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:35:00,6AM,9.65,434.36,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:45:00,6AM,9.92,438.68,Central Jakarta,Menteng Teuku Umar
2023-07-21 06:55:00,6AM,10.22,443.4,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:05:00,7AM,10.47,447.38,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:15:00,7AM,10.62,450.24,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:25:00,7AM,10.63,451.8,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:35:00,7AM,10.55,453.05,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:45:00,7AM,10.33,453.66,Central Jakarta,Menteng Teuku Umar
2023-07-21 07:55:00,7AM,10.04,454.11,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:05:00,8AM,9.78,454.86,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:15:00,8AM,9.58,455.78,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:25:00,8AM,9.53,458.78,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:35:00,8AM,9.48,462.17,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:45:00,8AM,9.45,464.51,Central Jakarta,Menteng Teuku Umar
2023-07-21 08:55:00,8AM,9.37,465.3,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:05:00,9AM,9.26,466.23,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:15:00,9AM,9.01,465.57,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:25:00,9AM,8.76,463.56,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:35:00,9AM,8.37,458.61,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:45:00,9AM,7.87,452.41,Central Jakarta,Menteng Teuku Umar
2023-07-21 09:55:00,9AM,7.48,447.13,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:05:00,10AM,7.04,441.12,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:15:00,10AM,6.63,435.57,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:25:00,10AM,6.13,430.1,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:35:00,10AM,5.7,427.24,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:45:00,10AM,5.18,426.83,Central Jakarta,Menteng Teuku Umar
2023-07-21 10:55:00,10AM,4.54,426.07,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:05:00,11AM,3.78,425.37,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:15:00,11AM,2.95,424.74,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:25:00,11AM,2.31,424.07,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:35:00,11AM,1.6,423.15,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:45:00,11AM,1.12,421.81,Central Jakarta,Menteng Teuku Umar
2023-07-21 11:55:00,11AM,0.8,420.87,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:05:00,12PM,0.63,419.85,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:15:00,12PM,0.8,419.76,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:25:00,12PM,0.55,419.88,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:35:00,12PM,0.64,420.21,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:45:00,12PM,0.59,421.44,Central Jakarta,Menteng Teuku Umar
2023-07-21 12:55:00,12PM,0.46,422.71,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:05:00,13PM,0.38,423.42,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:15:00,13PM,0.14,423.65,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:25:00,13PM,0.13,423.3,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:35:00,13PM,0.0,424.03,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:45:00,13PM,0.0,424.07,Central Jakarta,Menteng Teuku Umar
2023-07-21 13:55:00,13PM,0.0,424.57,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:05:00,14PM,0.0,426.12,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:15:00,14PM,0.0,427.22,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:25:00,14PM,0.0,428.09,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:35:00,14PM,0.0,427.9,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:45:00,14PM,0.0,428.46,Central Jakarta,Menteng Teuku Umar
2023-07-21 14:55:00,14PM,0.0,427.98,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:05:00,15PM,0.0,426.59,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:15:00,15PM,0.0,425.78,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:25:00,15PM,0.0,424.87,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:35:00,15PM,0.0,424.37,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:45:00,15PM,0.0,422.69,Central Jakarta,Menteng Teuku Umar
2023-07-21 15:55:00,15PM,0.0,421.37,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:05:00,16PM,0.0,420.24,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:15:00,16PM,0.0,419.37,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:25:00,16PM,0.0,419.52,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:35:00,16PM,0.0,418.61,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:45:00,16PM,0.06,418.73,Central Jakarta,Menteng Teuku Umar
2023-07-21 16:55:00,16PM,0.07,418.91,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:05:00,17PM,0.15,419.85,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:15:00,17PM,0.24,420.56,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:25:00,17PM,0.46,421.46,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:35:00,17PM,0.72,423.5,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:45:00,17PM,0.98,424.78,Central Jakarta,Menteng Teuku Umar
2023-07-21 17:55:00,17PM,1.16,424.82,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:05:00,18PM,1.35,425.57,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:15:00,18PM,1.59,426.98,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:25:00,18PM,1.9,429.06,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:35:00,18PM,2.05,428.87,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:45:00,18PM,2.14,427.93,Central Jakarta,Menteng Teuku Umar
2023-07-21 18:55:00,18PM,2.43,429.0,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:05:00,19PM,2.6,429.02,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:15:00,19PM,2.68,427.51,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:25:00,19PM,2.76,427.17,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:35:00,19PM,2.87,426.86,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:45:00,19PM,3.0,426.73,Central Jakarta,Menteng Teuku Umar
2023-07-21 19:55:00,19PM,3.2,427.11,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:05:00,20PM,3.48,427.23,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:15:00,20PM,3.75,427.35,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:25:00,20PM,4.0,426.31,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:35:00,20PM,4.18,426.68,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:45:00,20PM,4.3,427.43,Central Jakarta,Menteng Teuku Umar
2023-07-21 20:55:00,20PM,4.3,426.67,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:05:00,21PM,4.21,426.33,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:15:00,21PM,4.12,426.25,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:25:00,21PM,4.04,426.3,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:35:00,21PM,4.05,425.9,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:45:00,21PM,4.12,425.29,Central Jakarta,Menteng Teuku Umar
2023-07-21 21:55:00,21PM,4.16,425.48,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:05:00,22PM,4.31,428.34,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:15:00,22PM,4.53,431.8,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:25:00,22PM,4.77,434.77,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:35:00,22PM,5.04,438.02,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:45:00,22PM,5.33,441.62,Central Jakarta,Menteng Teuku Umar
2023-07-21 22:55:00,22PM,5.67,445.38,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:05:00,23PM,5.9,446.11,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:15:00,23PM,6.07,445.79,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:25:00,23PM,6.2,445.62,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:35:00,23PM,6.31,445.46,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:45:00,23PM,6.41,445.62,Central Jakarta,Menteng Teuku Umar
2023-07-21 23:55:00,23PM,6.56,446.2,Central Jakarta,Menteng Teuku Umar
2023-07-14 00:05:00,0AM,11.31,451.71,Tangerang,Pakubuwono 1
2023-07-14 00:15:00,0AM,11.19,447.93,Tangerang,Pakubuwono 1
2023-07-14 00:25:00,0AM,11.19,447.83,Tangerang,Pakubuwono 1
2023-07-14 00:35:00,0AM,11.18,446.16,Tangerang,Pakubuwono 1
2023-07-14 00:45:00,0AM,11.16,444.9,Tangerang,Pakubuwono 1
2023-07-14 00:55:00,0AM,11.12,442.43,Tangerang,Pakubuwono 1
2023-07-14 01:05:00,1AM,11.05,440.83,Tangerang,Pakubuwono 1
2023-07-14 01:15:00,1AM,10.98,439.26,Tangerang,Pakubuwono 1
2023-07-14 01:25:00,1AM,10.9,437.4,Tangerang,Pakubuwono 1
2023-07-14 01:35:00,1AM,10.9,438.01,Tangerang,Pakubuwono 1
2023-07-14 01:45:00,1AM,10.93,439.57,Tangerang,Pakubuwono 1
2023-07-14 01:55:00,1AM,10.98,442.23,Tangerang,Pakubuwono 1
2023-07-14 02:05:00,2AM,11.05,444.03,Tangerang,Pakubuwono 1
2023-07-14 02:15:00,2AM,11.11,445.43,Tangerang,Pakubuwono 1
2023-07-14 02:25:00,2AM,11.11,445.08,Tangerang,Pakubuwono 1
2023-07-14 02:35:00,2AM,11.11,444.55,Tangerang,Pakubuwono 1
2023-07-14 02:45:00,2AM,11.12,444.11,Tangerang,Pakubuwono 1
2023-07-14 02:55:00,2AM,11.12,444.13,Tangerang,Pakubuwono 1
2023-07-14 03:05:00,3AM,11.09,443.55,Tangerang,Pakubuwono 1
2023-07-14 03:15:00,3AM,11.0,441.6,Tangerang,Pakubuwono 1
2023-07-14 03:25:00,3AM,10.93,439.78,Tangerang,Pakubuwono 1
2023-07-14 03:35:00,3AM,10.74,435.43,Tangerang,Pakubuwono 1
2023-07-14 03:45:00,3AM,10.51,430.22,Tangerang,Pakubuwono 1
2023-07-14 03:55:00,3AM,10.23,423.66,Tangerang,Pakubuwono 1
2023-07-14 04:05:00,4AM,9.97,417.84,Tangerang,Pakubuwono 1
2023-07-14 04:15:00,4AM,9.77,413.09,Tangerang,Pakubuwono 1
2023-07-14 04:25:00,4AM,9.55,408.58,Tangerang,Pakubuwono 1
2023-07-14 04:35:00,4AM,9.41,405.89,Tangerang,Pakubuwono 1
2023-07-14 04:45:00,4AM,9.34,404.8,Tangerang,Pakubuwono 1
2023-07-14 04:55:00,4AM,9.35,406.46,Tangerang,Pakubuwono 1
2023-07-14 05:05:00,5AM,9.43,410.21,Tangerang,Pakubuwono 1
2023-07-14 05:15:00,5AM,9.53,414.51,Tangerang,Pakubuwono 1
2023-07-14 05:25:00,5AM,9.61,417.68,Tangerang,Pakubuwono 1
2023-07-14 05:35:00,5AM,9.72,421.72,Tangerang,Pakubuwono 1
2023-07-14 05:45:00,5AM,9.85,427.1,Tangerang,Pakubuwono 1
2023-07-14 05:55:00,5AM,10.02,432.7,Tangerang,Pakubuwono 1
2023-07-14 06:05:00,6AM,10.24,438.33,Tangerang,Pakubuwono 1
2023-07-14 06:15:00,6AM,10.6,447.13,Tangerang,Pakubuwono 1
2023-07-14 06:25:00,6AM,11.04,458.05,Tangerang,Pakubuwono 1
2023-07-14 06:35:00,6AM,11.67,472.12,Tangerang,Pakubuwono 1
2023-07-14 06:45:00,6AM,12.37,486.68,Tangerang,Pakubuwono 1
2023-07-14 06:55:00,6AM,13.14,503.83,Tangerang,Pakubuwono 1
2023-07-14 07:05:00,7AM,13.7,516.2,Tangerang,Pakubuwono 1
2023-07-14 07:15:00,7AM,14.0,522.83,Tangerang,Pakubuwono 1
2023-07-14 07:25:00,7AM,14.15,525.36,Tangerang,Pakubuwono 1
2023-07-14 07:35:00,7AM,14.1,526.22,Tangerang,Pakubuwono 1
2023-07-14 07:45:00,7AM,13.92,526.45,Tangerang,Pakubuwono 1
2023-07-14 07:55:00,7AM,13.48,520.99,Tangerang,Pakubuwono 1
2023-07-14 08:05:00,8AM,13.1,516.45,Tangerang,Pakubuwono 1
2023-07-14 08:15:00,8AM,12.73,512.28,Tangerang,Pakubuwono 1
2023-07-14 08:25:00,8AM,12.48,512.96,Tangerang,Pakubuwono 1
2023-07-14 08:35:00,8AM,12.07,510.92,Tangerang,Pakubuwono 1
2023-07-14 08:45:00,8AM,11.65,505.5,Tangerang,Pakubuwono 1
2023-07-14 08:55:00,8AM,11.22,498.91,Tangerang,Pakubuwono 1
2023-07-14 09:05:00,9AM,10.82,494.43,Tangerang,Pakubuwono 1
2023-07-14 09:15:00,9AM,10.44,489.87,Tangerang,Pakubuwono 1
2023-07-14 09:25:00,9AM,9.85,480.7,Tangerang,Pakubuwono 1
2023-07-14 09:35:00,9AM,9.26,470.87,Tangerang,Pakubuwono 1
2023-07-14 09:45:00,9AM,8.69,461.33,Tangerang,Pakubuwono 1
2023-07-14 09:55:00,9AM,8.1,453.64,Tangerang,Pakubuwono 1
2023-07-14 10:05:00,10AM,7.39,445.18,Tangerang,Pakubuwono 1
2023-07-14 10:15:00,10AM,6.73,439.51,Tangerang,Pakubuwono 1
2023-07-14 10:25:00,10AM,6.13,435.42,Tangerang,Pakubuwono 1
