Minute,Hour,Clouds,Feels Like,Rain,Wind Direction,Wind Gust,Wind Speed,Region,Location
2023-07-12 20:00:00,20PM,99,17.19,0.0,29,1.84,0.88,North Jakarta,Ancol
2023-07-12 21:00:00,21PM,100,17.18,0.0,30,2.0,1.02,North Jakarta,Ancol
2023-07-12 22:00:00,22PM,100,17.46,0.0,11,1.64,0.83,North Jakarta,Ancol
2023-07-12 23:00:00,23PM,99,17.58,0.0,53,1.88,1.07,North Jakarta,Ancol
2023-07-13 00:00:00,0AM,99,17.73,0.0,51,1.95,1.13,North Jakarta,Ancol
2023-07-13 01:00:00,1AM,100,17.99,0.0,57,1.25,0.85,North Jakarta,Ancol
2023-07-13 02:00:00,2AM,100,17.59,0.0,56,1.12,0.71,North Jakarta,Ancol
2023-07-13 03:00:00,3AM,100,17.29,0.0,51,1.15,0.71,North Jakarta,Ancol
2023-07-13 04:00:00,4AM,100,17.15,0.0,40,1.16,0.72,North Jakarta,Ancol
2023-07-13 05:00:00,5AM,99,17.06,0.0,24,1.21,0.58,North Jakarta,Ancol
2023-07-13 06:00:00,6AM,99,18.44,0.0,32,1.67,0.63,North Jakarta,Ancol
2023-07-13 07:00:00,7AM,98,20.35,0.0,100,4.5,1.63,North Jakarta,Ancol
2023-07-13 08:00:00,8AM,92,21.65,0.0,105,5.02,2.35,North Jakarta,Ancol
2023-07-13 09:00:00,9AM,92,22.47,0.0,109,4.74,2.78,North Jakarta,Ancol
2023-07-13 10:00:00,10AM,93,23.51,0.0,116,4.5,3.21,North Jakarta,Ancol
2023-07-13 11:00:00,11AM,93,23.6,0.0,110,4.55,3.38,North Jakarta,Ancol
2023-07-13 12:00:00,12PM,94,23.15,0.0,106,4.53,3.25,North Jakarta,Ancol
2023-07-13 13:00:00,13PM,100,23.36,0.0,107,4.63,3.21,North Jakarta,Ancol
2023-07-13 14:00:00,14PM,100,23.51,0.0,106,4.69,3.37,North Jakarta,Ancol
2023-07-13 15:00:00,15PM,96,22.76,0.0,106,4.63,2.99,North Jakarta,Ancol
2023-07-13 16:00:00,16PM,96,21.7,0.0,104,4.67,2.47,North Jakarta,Ancol
2023-07-13 17:00:00,17PM,96,19.63,0.0,108,3.21,1.62,North Jakarta,Ancol
2023-07-13 18:00:00,18PM,97,19.26,0.0,91,2.79,1.37,North Jakarta,Ancol
2023-07-13 19:00:00,19PM,99,19.36,0.0,80,2.31,1.16,North Jakarta,Ancol
2023-07-13 20:00:00,20PM,100,19.6,0.0,60,1.77,0.91,North Jakarta,Ancol
2023-07-13 21:00:00,21PM,100,19.37,0.0,57,1.47,0.89,North Jakarta,Ancol
2023-07-13 22:00:00,22PM,100,19.54,0.0,63,1.23,0.81,North Jakarta,Ancol
2023-07-13 23:00:00,23PM,100,19.47,0.0,84,1.15,0.71,North Jakarta,Ancol
2023-07-14 00:00:00,0AM,100,19.34,0.0,87,1.28,0.78,North Jakarta,Ancol
2023-07-14 01:00:00,1AM,94,19.23,0.0,105,1.24,0.75,North Jakarta,Ancol
2023-07-14 02:00:00,2AM,87,18.67,0.0,123,1.16,0.53,North Jakarta,Ancol
2023-07-14 03:00:00,3AM,87,18.84,0.0,131,1.1,0.35,North Jakarta,Ancol
2023-07-14 04:00:00,4AM,90,19.31,0.0,144,1.3,0.56,North Jakarta,Ancol
2023-07-14 05:00:00,5AM,91,19.48,0.0,134,1.68,0.78,North Jakarta,Ancol
2023-07-14 06:00:00,6AM,92,19.68,0.0,125,1.99,0.75,North Jakarta,Ancol
2023-07-14 07:00:00,7AM,100,20.48,0.0,131,2.88,1.2,North Jakarta,Ancol
2023-07-14 08:00:00,8AM,94,21.15,0.0,129,4.58,1.71,North Jakarta,Ancol
2023-07-14 09:00:00,9AM,96,20.48,0.0,134,5.17,2.05,North Jakarta,Ancol
2023-07-14 10:00:00,10AM,97,20.38,0.0,135,5.43,2.26,North Jakarta,Ancol
2023-07-14 11:00:00,11AM,98,20.23,0.0,130,5.84,2.48,North Jakarta,Ancol
2023-07-14 12:00:00,12PM,98,20.02,0.0,130,5.83,2.24,North Jakarta,Ancol
2023-07-14 13:00:00,13PM,100,19.91,0.0,132,6.42,2.1,North Jakarta,Ancol
2023-07-14 14:00:00,14PM,100,19.81,0.0,132,6.19,2.07,North Jakarta,Ancol
2023-07-14 15:00:00,15PM,100,19.58,0.0,131,5.87,1.94,North Jakarta,Ancol
2023-07-14 16:00:00,16PM,100,19.35,0.0,120,5.39,1.86,North Jakarta,Ancol
2023-07-14 17:00:00,17PM,100,19.07,0.0,112,5.01,1.57,North Jakarta,Ancol
2023-07-14 18:00:00,18PM,100,20.71,0.0,140,3.91,2.15,North Jakarta,Ancol
2023-07-14 19:00:00,19PM,100,18.9,0.0,98,5.19,1.45,North Jakarta,Ancol
2023-07-14 20:00:00,20PM,100,18.79,0.0,81,3.74,1.07,North Jakarta,Ancol
2023-07-14 21:00:00,21PM,99,18.48,0.0,63,2.45,0.85,North Jakarta,Ancol
2023-07-14 22:00:00,22PM,99,18.18,0.0,42,1.84,0.7,North Jakarta,Ancol
2023-07-14 23:00:00,23PM,99,18.02,0.0,32,1.83,0.8,North Jakarta,Ancol
2023-07-15 00:00:00,0AM,94,17.63,0.0,23,1.74,0.81,North Jakarta,Ancol
2023-07-15 01:00:00,1AM,87,18.04,0.0,61,1.69,0.89,North Jakarta,Ancol
2023-07-15 02:00:00,2AM,77,17.85,0.0,44,1.73,0.84,North Jakarta,Ancol
2023-07-15 03:00:00,3AM,70,17.67,0.0,40,1.6,0.79,North Jakarta,Ancol
2023-07-15 04:00:00,4AM,68,17.52,0.0,23,1.42,0.7,North Jakarta,Ancol
2023-07-15 05:00:00,5AM,63,17.41,0.0,8,1.57,0.73,North Jakarta,Ancol
2023-07-15 06:00:00,6AM,56,18.62,0.0,23,1.76,0.69,North Jakarta,Ancol
2023-07-15 07:00:00,7AM,56,19.99,0.0,64,2.51,0.79,North Jakarta,Ancol
2023-07-15 08:00:00,8AM,70,20.74,0.0,80,2.74,1.16,North Jakarta,Ancol
2023-07-15 09:00:00,9AM,66,22.57,0.0,92,3.23,1.55,North Jakarta,Ancol
2023-07-15 10:00:00,10AM,62,23.62,0.0,103,3.0,2.1,North Jakarta,Ancol
2023-07-15 11:00:00,11AM,63,24.49,0.0,118,2.99,2.74,North Jakarta,Ancol
2023-07-15 12:00:00,12PM,20,29.3,0.0,116,1.9,1.6,North Jakarta,Ancol
2023-07-15 13:00:00,13PM,94,24.04,0.0,111,3.23,3.02,North Jakarta,Ancol
2023-07-15 14:00:00,14PM,88,23.11,0.0,116,3.75,3.19,North Jakarta,Ancol
2023-07-15 15:00:00,15PM,88,21.52,0.0,120,3.99,2.71,North Jakarta,Ancol
2023-07-15 16:00:00,16PM,89,20.46,0.0,121,4.23,2.26,North Jakarta,Ancol
2023-07-15 17:00:00,17PM,90,19.7,0.0,122,4.0,1.85,North Jakarta,Ancol
2023-07-15 18:00:00,18PM,91,19.5,0.0,114,4.08,1.65,North Jakarta,Ancol
2023-07-15 19:00:00,19PM,100,19.62,0.0,103,3.85,1.43,North Jakarta,Ancol
2023-07-15 20:00:00,20PM,100,19.47,0.0,96,3.6,1.41,North Jakarta,Ancol
2023-07-15 21:00:00,21PM,100,19.47,0.0,91,2.74,1.27,North Jakarta,Ancol
2023-07-15 22:00:00,22PM,100,19.39,0.0,102,2.65,1.2,North Jakarta,Ancol
2023-07-15 23:00:00,23PM,100,19.27,0.0,109,2.41,1.15,North Jakarta,Ancol
2023-07-16 00:00:00,0AM,98,20.57,0.0,157,1.2,0.96,North Jakarta,Ancol
2023-07-16 01:00:00,1AM,80,18.9,0.0,114,2.6,1.32,North Jakarta,Ancol
2023-07-16 02:00:00,2AM,81,18.84,0.0,105,2.57,1.23,North Jakarta,Ancol
2023-07-16 03:00:00,3AM,83,18.83,0.0,102,2.44,1.13,North Jakarta,Ancol
2023-07-16 04:00:00,4AM,81,18.68,0.0,99,2.05,1.17,North Jakarta,Ancol
2023-07-16 05:00:00,5AM,85,18.54,0.0,104,1.93,1.13,North Jakarta,Ancol
2023-07-16 06:00:00,6AM,84,19.12,0.0,102,2.83,1.2,North Jakarta,Ancol
2023-07-16 07:00:00,7AM,71,19.98,0.0,112,3.09,1.73,North Jakarta,Ancol
2023-07-16 08:00:00,8AM,65,21.21,0.0,113,3.54,2.08,North Jakarta,Ancol
2023-07-16 09:00:00,9AM,66,22.02,0.0,116,3.52,2.37,North Jakarta,Ancol
2023-07-16 10:00:00,10AM,67,22.74,0.0,120,3.4,2.64,North Jakarta,Ancol
2023-07-16 11:00:00,11AM,71,22.96,0.0,122,3.11,2.68,North Jakarta,Ancol
2023-07-16 12:00:00,12PM,75,22.84,0.0,123,3.19,2.75,North Jakarta,Ancol
2023-07-16 13:00:00,13PM,97,21.88,0.0,123,3.61,2.78,North Jakarta,Ancol
2023-07-16 14:00:00,14PM,98,21.14,0.0,121,4.02,2.58,North Jakarta,Ancol
2023-07-16 15:00:00,15PM,97,20.76,0.0,126,4.54,2.59,North Jakarta,Ancol
2023-07-16 16:00:00,16PM,98,20.0,0.0,129,4.95,2.47,North Jakarta,Ancol
2023-07-16 17:00:00,17PM,97,19.02,0.0,124,4.09,1.79,North Jakarta,Ancol
2023-07-16 18:00:00,18PM,92,21.31,0.0,137,2.91,1.82,North Jakarta,Ancol
2023-07-16 19:00:00,19PM,100,18.42,0.0,90,2.23,1.1,North Jakarta,Ancol
2023-07-16 20:00:00,20PM,87,18.09,0.0,71,2.03,1.09,North Jakarta,Ancol
2023-07-16 21:00:00,21PM,91,17.96,0.0,59,1.82,1.0,North Jakarta,Ancol
2023-07-16 22:00:00,22PM,84,17.76,0.0,51,1.72,1.09,North Jakarta,Ancol
2023-07-16 23:00:00,23PM,76,17.5,0.0,50,1.64,1.19,North Jakarta,Ancol
2023-07-17 00:00:00,0AM,72,17.23,0.0,41,1.64,1.13,North Jakarta,Ancol
2023-07-17 01:00:00,1AM,73,18.09,0.0,62,2.11,1.22,North Jakarta,Ancol
2023-07-17 02:00:00,2AM,75,17.89,0.0,66,2.03,1.16,North Jakarta,Ancol
2023-07-17 03:00:00,3AM,79,18.05,0.0,74,2.54,1.24,North Jakarta,Ancol
2023-07-17 04:00:00,4AM,82,17.93,0.0,76,2.63,1.34,North Jakarta,Ancol
2023-07-17 05:00:00,5AM,81,17.6,0.0,66,2.32,1.33,North Jakarta,Ancol
2023-07-17 06:00:00,6AM,76,18.28,0.0,63,3.17,1.34,North Jakarta,Ancol
2023-07-17 07:00:00,7AM,51,19.59,0.0,74,4.65,1.8,North Jakarta,Ancol
2023-07-17 08:00:00,8AM,55,20.8,0.0,85,4.22,2.22,North Jakarta,Ancol
2023-07-17 09:00:00,9AM,54,22.23,0.0,85,4.07,2.87,North Jakarta,Ancol
2023-07-17 10:00:00,10AM,61,23.18,0.0,96,3.64,2.83,North Jakarta,Ancol
2023-07-17 11:00:00,11AM,68,24.28,0.0,104,3.8,3.25,North Jakarta,Ancol
2023-07-17 12:00:00,12PM,71,24.76,0.0,108,3.98,3.73,North Jakarta,Ancol
2023-07-17 13:00:00,13PM,74,24.22,0.0,111,3.95,3.96,North Jakarta,Ancol
2023-07-17 14:00:00,14PM,82,23.61,0.0,110,4.05,3.8,North Jakarta,Ancol
2023-07-17 15:00:00,15PM,77,22.41,0.0,113,4.13,3.7,North Jakarta,Ancol
2023-07-17 16:00:00,16PM,80,20.76,0.0,108,5.25,3.1,North Jakarta,Ancol
2023-07-17 17:00:00,17PM,82,18.52,0.0,103,4.44,1.97,North Jakarta,Ancol
2023-07-17 18:00:00,18PM,79,17.58,0.0,88,3.8,1.5,North Jakarta,Ancol
2023-07-17 19:00:00,19PM,72,17.21,0.0,77,3.94,1.66,North Jakarta,Ancol
2023-07-17 20:00:00,20PM,64,17.14,0.0,47,2.74,1.3,North Jakarta,Ancol
2023-07-17 21:00:00,21PM,57,16.74,0.0,43,3.39,1.64,North Jakarta,Ancol
2023-07-17 22:00:00,22PM,64,17.22,0.0,30,1.92,1.07,North Jakarta,Ancol
2023-07-17 23:00:00,23PM,63,17.37,0.0,58,2.62,1.52,North Jakarta,Ancol
2023-07-18 00:00:00,0AM,61,17.31,0.0,44,2.92,1.47,North Jakarta,Ancol
2023-07-18 01:00:00,1AM,51,17.52,0.0,57,2.31,1.33,North Jakarta,Ancol
2023-07-18 02:00:00,2AM,54,17.47,0.0,32,1.62,1.1,North Jakarta,Ancol
2023-07-18 03:00:00,3AM,53,16.88,0.0,42,1.62,1.36,North Jakarta,Ancol
2023-07-18 04:00:00,4AM,47,16.72,0.0,44,1.47,1.27,North Jakarta,Ancol
2023-07-18 05:00:00,5AM,44,16.9,0.0,24,1.81,1.27,North Jakarta,Ancol
2023-07-18 06:00:00,6AM,42,18.15,0.0,34,1.92,1.02,North Jakarta,Ancol
2023-07-18 07:00:00,7AM,6,20.17,0.0,79,2.86,1.55,North Jakarta,Ancol
2023-07-18 08:00:00,8AM,15,21.9,0.0,94,2.92,2.18,North Jakarta,Ancol
2023-07-18 09:00:00,9AM,15,23.6,0.0,101,2.63,2.31,North Jakarta,Ancol
2023-07-18 10:00:00,10AM,12,24.68,0.0,113,2.71,2.76,North Jakarta,Ancol
2023-07-18 11:00:00,11AM,10,25.34,0.0,113,3.18,3.37,North Jakarta,Ancol
2023-07-18 12:00:00,12PM,9,25.44,0.0,119,3.42,3.81,North Jakarta,Ancol
2023-07-18 13:00:00,13PM,18,24.96,0.0,122,3.66,3.9,North Jakarta,Ancol
2023-07-18 14:00:00,14PM,24,23.87,0.0,121,3.62,3.87,North Jakarta,Ancol
2023-07-18 15:00:00,15PM,31,22.4,0.0,115,3.74,3.49,North Jakarta,Ancol
2023-07-18 16:00:00,16PM,40,21.0,0.0,120,3.47,2.44,North Jakarta,Ancol
2023-07-18 17:00:00,17PM,43,19.12,0.0,124,3.71,1.91,North Jakarta,Ancol
2023-07-18 18:00:00,18PM,49,18.48,0.0,120,3.6,1.6,North Jakarta,Ancol
2023-07-18 19:00:00,19PM,71,18.19,0.0,115,3.96,1.57,North Jakarta,Ancol
2023-07-18 20:00:00,20PM,78,18.47,0.0,107,3.81,1.57,North Jakarta,Ancol
2023-07-18 21:00:00,21PM,84,18.58,0.0,94,3.31,1.31,North Jakarta,Ancol
2023-07-18 22:00:00,22PM,87,18.56,0.0,88,2.81,0.96,North Jakarta,Ancol
2023-07-18 23:00:00,23PM,89,18.6,0.0,87,2.73,0.93,North Jakarta,Ancol
2023-07-19 00:00:00,0AM,90,18.49,0.0,97,2.56,0.84,North Jakarta,Ancol
2023-07-19 01:00:00,1AM,89,18.46,0.0,105,3.04,1.2,North Jakarta,Ancol
2023-07-19 02:00:00,2AM,84,18.34,0.0,108,4.35,1.56,North Jakarta,Ancol
2023-07-19 03:00:00,3AM,87,18.41,0.0,103,4.42,1.6,North Jakarta,Ancol
2023-07-19 04:00:00,4AM,84,18.23,0.0,94,4.37,1.67,North Jakarta,Ancol
2023-07-19 05:00:00,5AM,81,18.09,0.0,90,3.87,1.5,North Jakarta,Ancol
2023-07-19 06:00:00,6AM,80,18.51,0.0,91,4.98,1.76,North Jakarta,Ancol
2023-07-19 07:00:00,7AM,77,19.46,0.0,94,5.15,2.16,North Jakarta,Ancol
2023-07-19 08:00:00,8AM,73,20.47,0.0,100,4.98,2.59,North Jakarta,Ancol
2023-07-19 09:00:00,9AM,74,21.11,0.0,105,5.04,2.99,North Jakarta,Ancol
2023-07-19 10:00:00,10AM,75,21.46,0.0,105,5.07,3.28,North Jakarta,Ancol
2023-07-19 11:00:00,11AM,76,21.8,0.0,105,5.12,3.51,North Jakarta,Ancol
2023-07-19 12:00:00,12PM,8,27.61,0.0,110,2.32,2.81,North Jakarta,Ancol
2023-07-19 13:00:00,13PM,73,22.15,0.0,110,4.87,3.77,North Jakarta,Ancol
2023-07-19 14:00:00,14PM,75,21.85,0.0,110,4.94,3.74,North Jakarta,Ancol
2023-07-19 15:00:00,15PM,65,21.52,0.0,112,5.13,3.7,North Jakarta,Ancol
2023-07-19 16:00:00,16PM,55,20.17,0.0,112,5.32,3.05,North Jakarta,Ancol
2023-07-19 17:00:00,17PM,46,17.82,0.0,93,5.14,1.95,North Jakarta,Ancol
2023-07-19 18:00:00,18PM,39,17.13,0.0,59,3.74,1.27,North Jakarta,Ancol
2023-07-19 19:00:00,19PM,25,16.96,0.0,39,3.76,1.38,North Jakarta,Ancol
2023-07-19 20:00:00,20PM,25,16.71,0.0,33,3.63,1.41,North Jakarta,Ancol
2023-07-19 21:00:00,21PM,21,16.56,0.0,31,3.57,1.48,North Jakarta,Ancol
2023-07-19 22:00:00,22PM,18,16.37,0.0,24,3.28,1.37,North Jakarta,Ancol
2023-07-19 23:00:00,23PM,16,16.37,0.0,23,3.19,1.3,North Jakarta,Ancol
2023-07-20 00:00:00,0AM,17,15.78,0.0,134,2.2,1.53,North Jakarta,Ancol
2023-07-20 01:00:00,1AM,35,16.3,0.0,30,2.9,0.96,North Jakarta,Ancol
2023-07-20 02:00:00,2AM,37,16.29,0.0,23,2.46,0.91,North Jakarta,Ancol
2023-07-20 03:00:00,3AM,45,16.54,0.0,29,2.06,0.9,North Jakarta,Ancol
2023-07-20 04:00:00,4AM,57,17.33,0.0,63,4.32,1.33,North Jakarta,Ancol
2023-07-20 05:00:00,5AM,52,16.31,0.0,30,2.51,1.11,North Jakarta,Ancol
2023-07-20 06:00:00,6AM,40,17.79,0.0,126,3.03,1.77,North Jakarta,Ancol
2023-07-20 07:00:00,7AM,53,19.41,0.0,79,5.68,2.28,North Jakarta,Ancol
2023-07-20 08:00:00,8AM,58,20.46,0.0,88,5.28,2.94,North Jakarta,Ancol
2023-07-20 09:00:00,9AM,45,21.99,0.0,95,5.16,3.24,North Jakarta,Ancol
2023-07-20 10:00:00,10AM,35,23.23,0.0,98,5.16,3.48,North Jakarta,Ancol
2023-07-20 11:00:00,11AM,29,24.13,0.0,105,5.06,3.92,North Jakarta,Ancol
2023-07-20 12:00:00,12PM,3,27.45,0.0,110,2.4,2.32,North Jakarta,Ancol
2023-07-20 13:00:00,13PM,13,24.66,0.0,115,4.24,4.18,North Jakarta,Ancol
2023-07-20 14:00:00,14PM,18,23.87,0.0,120,4.15,4.14,North Jakarta,Ancol
2023-07-20 15:00:00,15PM,24,22.52,0.0,121,4.54,3.96,North Jakarta,Ancol
2023-07-20 16:00:00,16PM,29,20.89,0.0,120,5.05,2.94,North Jakarta,Ancol
2023-07-20 17:00:00,17PM,27,18.71,0.0,117,4.16,1.89,North Jakarta,Ancol
2023-07-20 18:00:00,18PM,14,19.46,0.0,126,2.72,1.64,North Jakarta,Ancol
2023-07-20 19:00:00,19PM,18,17.83,0.0,83,2.19,1.1,North Jakarta,Ancol
2023-07-20 20:00:00,20PM,27,17.82,0.0,85,2.71,1.19,North Jakarta,Ancol
2023-07-20 21:00:00,21PM,34,18.07,0.0,94,3.51,1.22,North Jakarta,Ancol
2023-07-20 22:00:00,22PM,40,17.89,0.0,93,3.14,1.12,North Jakarta,Ancol
2023-07-20 23:00:00,23PM,46,18.03,0.0,105,3.99,1.38,North Jakarta,Ancol
2023-07-21 00:00:00,0AM,53,18.13,0.0,103,5.1,1.62,North Jakarta,Ancol
2023-07-21 01:00:00,1AM,91,18.23,0.0,101,4.76,1.47,North Jakarta,Ancol
2023-07-21 02:00:00,2AM,91,18.22,0.0,102,4.74,1.42,North Jakarta,Ancol
2023-07-21 03:00:00,3AM,90,18.15,0.0,103,4.31,1.37,North Jakarta,Ancol
2023-07-21 04:00:00,4AM,90,18.04,0.0,99,3.77,1.28,North Jakarta,Ancol
2023-07-21 05:00:00,5AM,91,17.9,0.0,92,2.91,1.19,North Jakarta,Ancol
2023-07-21 06:00:00,6AM,66,19.86,0.0,125,1.81,1.19,North Jakarta,Ancol
2023-07-21 07:00:00,7AM,68,19.26,0.0,101,3.85,1.8,North Jakarta,Ancol
2023-07-21 08:00:00,8AM,69,20.43,0.0,104,3.74,2.29,North Jakarta,Ancol
2023-07-21 09:00:00,9AM,70,21.4,0.0,108,3.45,2.49,North Jakarta,Ancol
2023-07-21 10:00:00,10AM,73,22.12,0.0,110,3.43,2.82,North Jakarta,Ancol
2023-07-21 11:00:00,11AM,76,22.37,0.0,110,3.15,2.72,North Jakarta,Ancol
2023-07-21 12:00:00,12PM,79,22.31,0.0,112,3.41,2.81,North Jakarta,Ancol
2023-07-21 13:00:00,13PM,87,22.31,0.0,106,4.15,2.8,North Jakarta,Ancol
2023-07-21 14:00:00,14PM,87,21.89,0.0,111,4.42,2.98,North Jakarta,Ancol
2023-07-21 15:00:00,15PM,87,21.4,0.0,112,4.54,2.87,North Jakarta,Ancol
2023-07-21 16:00:00,16PM,86,20.31,0.0,116,4.98,2.58,North Jakarta,Ancol
2023-07-21 17:00:00,17PM,85,19.0,0.0,111,5.01,2.18,North Jakarta,Ancol
2023-07-21 18:00:00,18PM,83,18.5,0.0,100,5.1,1.87,North Jakarta,Ancol
2023-07-21 19:00:00,19PM,40,17.78,0.0,70,3.61,1.38,North Jakarta,Ancol
2023-07-21 20:00:00,20PM,38,17.46,0.0,51,2.89,1.21,North Jakarta,Ancol
2023-07-21 21:00:00,21PM,45,17.26,0.0,65,2.73,1.23,North Jakarta,Ancol
2023-07-21 22:00:00,22PM,55,17.02,0.0,59,2.86,1.31,North Jakarta,Ancol
2023-07-21 23:00:00,23PM,63,16.86,0.0,37,2.23,1.17,North Jakarta,Ancol
2023-07-22 00:00:00,0AM,66,16.78,0.0,49,1.95,1.08,North Jakarta,Ancol
2023-07-22 01:00:00,1AM,91,16.62,0.0,49,2.01,1.07,North Jakarta,Ancol
2023-07-22 02:00:00,2AM,75,16.68,0.0,45,2.45,1.1,North Jakarta,Ancol
2023-07-22 03:00:00,3AM,82,17.16,0.0,55,2.53,0.94,North Jakarta,Ancol
2023-07-22 04:00:00,4AM,86,17.27,0.0,58,2.2,0.97,North Jakarta,Ancol
2023-07-22 05:00:00,5AM,87,17.52,0.0,65,2.32,0.93,North Jakarta,Ancol
2023-07-22 06:00:00,6AM,89,18.16,0.0,67,3.47,1.14,North Jakarta,Ancol
2023-07-22 07:00:00,7AM,68,19.27,0.0,76,4.37,1.99,North Jakarta,Ancol
2023-07-22 08:00:00,8AM,66,20.78,0.0,88,4.02,2.49,North Jakarta,Ancol
2023-07-22 09:00:00,9AM,69,22.01,0.0,90,3.72,2.65,North Jakarta,Ancol
2023-07-22 10:00:00,10AM,64,23.35,0.0,96,3.58,2.84,North Jakarta,Ancol
2023-07-22 11:00:00,11AM,58,24.69,0.0,102,3.41,3.05,North Jakarta,Ancol
2023-07-22 12:00:00,12PM,12,29.92,0.0,81,2.3,1.45,North Jakarta,Ancol
2023-07-22 13:00:00,13PM,48,25.43,0.0,110,3.76,3.77,North Jakarta,Ancol
2023-07-22 14:00:00,14PM,73,24.67,0.0,113,3.95,3.9,North Jakarta,Ancol
2023-07-22 15:00:00,15PM,81,23.29,0.0,114,3.99,3.59,North Jakarta,Ancol
2023-07-22 16:00:00,16PM,84,21.69,0.0,117,4.22,2.7,North Jakarta,Ancol
2023-07-22 17:00:00,17PM,85,19.35,0.0,111,3.11,1.67,North Jakarta,Ancol
2023-07-22 18:00:00,18PM,100,21.76,0.0,65,1.62,0.87,North Jakarta,Ancol
2023-07-22 19:00:00,19PM,98,18.35,0.0,90,2.75,1.1,North Jakarta,Ancol
2023-07-22 20:00:00,20PM,94,17.74,0.0,74,1.89,0.94,North Jakarta,Ancol
2023-07-22 21:00:00,21PM,95,17.62,0.0,61,1.91,0.98,North Jakarta,Ancol
2023-07-22 22:00:00,22PM,96,17.46,0.0,40,2.06,1.1,North Jakarta,Ancol
2023-07-22 23:00:00,23PM,97,17.35,0.0,22,1.98,1.05,North Jakarta,Ancol
2023-07-23 00:00:00,0AM,97,17.47,0.0,31,1.7,0.92,North Jakarta,Ancol
2023-07-23 01:00:00,1AM,98,18.03,0.0,48,2.65,1.2,North Jakarta,Ancol
2023-07-23 02:00:00,2AM,85,18.28,0.0,49,2.86,1.17,North Jakarta,Ancol
2023-07-23 03:00:00,3AM,89,18.39,0.0,58,2.67,1.23,North Jakarta,Ancol
2023-07-23 04:00:00,4AM,91,18.45,0.0,66,2.73,1.22,North Jakarta,Ancol
2023-07-23 05:00:00,5AM,92,18.07,0.0,72,2.32,1.23,North Jakarta,Ancol
2023-07-23 06:00:00,6AM,82,18.95,0.0,85,3.56,1.51,North Jakarta,Ancol
2023-07-23 07:00:00,7AM,83,20.06,0.0,91,3.42,1.96,North Jakarta,Ancol
2023-07-23 08:00:00,8AM,76,21.75,0.0,101,2.75,2.07,North Jakarta,Ancol
2023-07-23 09:00:00,9AM,67,23.64,0.0,109,2.23,2.08,North Jakarta,Ancol
2023-07-23 10:00:00,10AM,58,25.28,0.0,121,2.1,2.47,North Jakarta,Ancol
2023-07-23 11:00:00,11AM,57,26.07,0.0,131,2.3,2.89,North Jakarta,Ancol
2023-07-23 12:00:00,12PM,55,26.34,0.0,135,2.63,3.49,North Jakarta,Ancol
2023-07-23 13:00:00,13PM,96,24.88,0.0,134,3.15,3.73,North Jakarta,Ancol
2023-07-23 14:00:00,14PM,96,23.19,0.0,133,3.28,3.29,North Jakarta,Ancol
2023-07-23 15:00:00,15PM,97,22.2,0.0,127,3.22,3.0,North Jakarta,Ancol
2023-07-23 16:00:00,16PM,96,21.05,0.0,124,3.99,2.67,North Jakarta,Ancol
2023-07-23 17:00:00,17PM,95,19.51,0.0,123,3.98,2.16,North Jakarta,Ancol
2023-07-23 18:00:00,18PM,100,21.7,0.0,75,1.63,0.99,North Jakarta,Ancol
2023-07-23 19:00:00,19PM,62,18.51,0.0,81,2.59,1.29,North Jakarta,Ancol
2023-07-23 20:00:00,20PM,66,18.44,0.0,73,2.64,1.41,North Jakarta,Ancol
2023-07-23 21:00:00,21PM,76,18.26,0.0,67,2.69,1.35,North Jakarta,Ancol
2023-07-23 22:00:00,22PM,78,17.75,0.0,63,2.12,1.39,North Jakarta,Ancol
2023-07-23 23:00:00,23PM,71,17.29,0.0,55,1.78,1.26,North Jakarta,Ancol
2023-07-24 00:00:00,0AM,68,16.97,0.0,48,1.87,1.23,North Jakarta,Ancol
2023-07-24 01:00:00,1AM,79,17.54,0.0,60,2.19,1.43,North Jakarta,Ancol
2023-07-24 02:00:00,2AM,75,17.25,0.0,52,1.68,1.2,North Jakarta,Ancol
2023-07-24 03:00:00,3AM,60,16.73,0.0,39,1.55,1.17,North Jakarta,Ancol
2023-07-24 04:00:00,4AM,53,16.49,0.0,40,1.51,1.24,North Jakarta,Ancol
2023-07-24 05:00:00,5AM,48,16.27,0.0,38,1.42,1.24,North Jakarta,Ancol
2023-07-24 06:00:00,6AM,52,17.74,0.0,46,1.88,1.13,North Jakarta,Ancol
2023-07-24 07:00:00,7AM,29,19.78,0.0,82,2.11,1.45,North Jakarta,Ancol
2023-07-24 08:00:00,8AM,30,21.75,0.0,101,1.97,1.97,North Jakarta,Ancol
2023-07-24 09:00:00,9AM,40,23.45,0.0,108,1.72,2.08,North Jakarta,Ancol
2023-07-24 10:00:00,10AM,44,24.99,0.0,118,1.74,2.3,North Jakarta,Ancol
2023-07-24 11:00:00,11AM,44,25.82,0.0,128,2.36,2.92,North Jakarta,Ancol
2023-07-24 12:00:00,12PM,31,26.16,0.0,168,1.21,0.81,North Jakarta,Ancol
2023-07-24 13:00:00,13PM,98,22.27,0.0,142,2.45,2.6,North Jakarta,Ancol
2023-07-24 14:00:00,14PM,99,21.4,0.0,140,2.13,1.86,North Jakarta,Ancol
2023-07-24 15:00:00,15PM,99,21.16,0.0,138,2.11,1.54,North Jakarta,Ancol
